text,citationCount_log,influentialCitationCount_log,influentialCitationCount
"CANINE is presented, a neural encoder that operates directly on character sequences—without explicit tokenization or vocabulary—and a pre-training strategy that operates either directly on characters or optionally uses subwords as a soft inductive bias.",1.3012470886362115,0.6031443726201823,4
"This work manually audit the quality of 205 languagespecific corpora released with five major public datasets, and audit the correctness of language codes in a sixth, and finds that lower-resource corpora have systematic issues.",1.2789821168654432,0.004321373782642578,1
"This work trains BERT (Bidirectional Encoder Representations from Transformers) models for Brazilian Portuguese, which is nickname BERTimbau, and evaluates their models on three downstream NLP tasks: sentence textual similarity, recognizing textual entailment, and named entity recognition.",1.4772659954248526,0.9036325160842377,8
"The key idea of this approach is to reformulate potential NLP task into an entailment one, and then fine-tune the model with as little as 8 examples, which improves the various existing SOTA few-shot learning methods by 12%, and yields competitive few- shot performance with 500 times larger models, such as GPT-3.",1.230704313612569,0.8457180179666587,7
"The Swedish BERT (""KB-BERT"") developed by the KBLab for data-driven research at the National Library of Sweden is introduced and it is demonstrated that KB-berT outperforms existing models in a range of NLP tasks from named entity recognition (NER) to part-of-speech tagging (POS).",1.3619166186686433,0.47856649559384334,3
"A number of monolingual models (FastText word embeddings, FLAIR and BERT language models) trained with larger Basque corpora produce much better results than publicly available versions in downstream NLP tasks, including topic classification, sentiment classification, PoS tagging and NER.",1.342620042553348,0.6998377258672457,5
A conversational bot “Aapka Chikitsak” on Google Cloud Platform (GCP) for delivering telehealth in India is proposed to increase the patient's access to healthcare knowledge and leverage the potentials of artificial intelligence to bridge the gap of demand and supply of human healthcare providers.,1.3224260524059526,0.47856649559384334,3
"It is shown that cross-lingual transfer via massively multilingual transformers, much like transfer via cross-lingsual word embeddings, is substantially less effective in resource-lean scenarios and for distant languages.",1.3224260524059526,0.47856649559384334,3
"A new method for learning multilingual encoders, AMBER (Aligned Multilingual Bidirectional EncodeR), trained on additional parallel data using two explicit alignment objectives that align the multilingual representations at different granularities is presented.",1.1763806922432705,0.8457180179666587,7
"The Translate Align Retrieve (TAR) method is developed to automatically translate the Stanford Question Answering Dataset (SQuAD) v1.1 to Spanish, and this dataset is used to train Spanish QA systems by fine-tuning a Multilingual-BERT model.",1.2555137128195333,0.47856649559384334,3
"It is found that a number of probing tests have significantly high positive correlation to the downstream tasks, especially for morphologically rich languages, and these tests can be used to explore word embeddings or black-box neural models for linguistic cues in a multilingual setting.",1.2789821168654432,0.6031443726201823,4
"This work introduces Trankit, a light-weight Transformer-based Toolkit for multilingual Natural Language Processing (NLP) that significantly outperforms prior multilingual NLP pipelines over sentence segmentation, part-of-speech tagging, morphological feature tagging, and dependency parsing while maintaining competitive performance for tokenization, multi-word token expansion, and lemmatization over 90 Universal Dependencies treebanks.",1.1142772965615861,0.47856649559384334,3
"This work proposes an effective deep learning approach for automatically generating the code-mixed text from English to multiple languages without any parallel data, and transfers the knowledge from a neural machine translation to warm-start the training of code- mixed generator.",1.2043913319192998,0.47856649559384334,3
It is shown that transliterating unseen languages significantly improves the potential of large-scale multilingual language models on downstream tasks and provides a promising direction towards making these massively multilingual models useful for a new set of unseen languages.,1.079543007402906,0.004321373782642578,1
"This work introduces BARThez, the first BART model for the French language (to the best of the authors' knowledge), which was pretrained on a very large monolingual French corpus from past research that was adapted to suit BART's perturbation schemes.",1.0004340774793186,0.30319605742048883,2
"This paper introduces XLMT, a framework for using and evaluating multilingual language models in Twitter, a modular framework that can easily be extended to additional tasks, as well as integrated with recent efforts also aimed at the homogenization of Twitter-specific datasets.",0.9547247909790629,0.004321373782642578,1
"Three approaches for removing language identity signals from multilingual embeddings are examined: re-aligning the vector spaces of target languages (all together) to a pivot source language, removing language-specific means and variances, and increasing input similarity across languages by removing morphological contractions and sentence reordering.",0.9036325160842377,0.004321373782642578,1
"This work studies trends in performance for different amounts of available resources for the three African languages Hausa, isiXhosa and Yoruba on both NER and topic classification and shows that in combination with transfer learning or distant supervision, these models can achieve with as little as 10 or 100 labeled sentences the same performance as baselines with much more supervised training data.",1.1464381352857747,0.004321373782642578,1
"This paper presents GREEK-BERT, a monolingual BERT -based language model for modern Greek, and evaluates its performance in three NLP tasks, i.e., part-of-speech tagging, named entity recognition, and natural language inference, obtaining state- of-the-art performance.",1.1464381352857747,0.30319605742048883,2
This work tackles the problem of transferring an existing pre-trained model from English to other languages under a limited computational budget and demonstrates that its models are better than multilingual BERT on two zero-shot tasks: natural language inference and dependency parsing.,1.079543007402906,0.004321373782642578,1
"The transfer learning process enhanced the Portuguese biomedical NER model by reducing the necessity of labeled data and the demand for retraining a whole new model, demonstrating that enriching contextual embedding models with domain literature can play an important role in improving performance for specific NLP tasks.",1.0417873189717517,0.004321373782642578,1
"It is found that doing fine-tuning on multiple languages together can bring further improvement in Unicoder, a universal language encoder that is insensitive to different languages.",2.045362102653348,1.1763806922432705,15
"This workshop is the fourth issue of a series of workshops on automatic extraction of socio-political events from news, organized by the Emerging Market Welfare Project, with the support of the Joint Research Centre of the European Commission and with contributions from many other prominent scholars in this field.",0.8457180179666587,0.004321373782642578,1
"This paper proposes MetaXL, a meta-learning based framework that learns to transform representations judiciously from auxiliary languages to a target one and brings their representation spaces closer for effective transfer.",0.7788744720027395,0.47856649559384334,3
"This study presents decoding experiments for multilingual BERT across 18 languages in order to test the generalizability of the claim that dependency syntax is reflected in attention patterns, and demonstrates full trees can be decoded above baseline accuracy from single attention heads.",0.6998377258672457,0.004321373782642578,1
"The transformer-based pre-trained language model BERT has helped to improve state-of-the-art performance on many natural language processing (NLP) tasks, but a monolingual Dutch BERT model called BERTje is developed and evaluated, which consistently outperforms the equally-sized multilingual Bert model on downstream NLP tasks.",1.9868165045855364,0.7788744720027395,6
An unsupervised scoring function that leverages cross-lingual sentence embeddings to compute the semantic distance between documents in different languages is developed and it is demonstrated that the distance metric performs better alignment than current baselines.,0.9547247909790629,0.30319605742048883,2
"This work compares the efficacy of fine-tuning model parameters of pre-trained models against that of training a language model from scratch, and empirically argues against the strict dependency between the dataset size and model performance, but rather encourage task-specific model and method selection.",0.9547247909790629,0.004321373782642578,1
GottBERT is a pre-trained related to the original RoBERTa model and outperformed all other tested German and multilingual models on Named Entity Recognition (NER) and text classification tasks GermEval 2018 and GNAD.,0.9547247909790629,0.004321373782642578,1
"This paper pre-train a customized bilingual BERT that is designed specifically for Arabic NLP and English-to-Arabic zero-shot transfer learning, and studies GigaBERT's effectiveness on zero-short transfer across four IE tasks: named entity recognition, part-of-speech tagging, argument role labeling, and relation extraction.",0.9547247909790629,0.004321373782642578,1
"The MulTed corpus, a corpus of subtitles extracted from TEDx talks is introduced, designed for many NLP applications, where the sentence-alignment, the PoS tagging, and the size of corpora are influential such as statistical machine translation, language recognition, and bilingual dictionary generation.",0.9547247909790629,0.004321373782642578,1
It is found that automatic Vietnamese word segmentation improves the parsing results of both baselines and the monolingual language model PhoBERT helps produce higher performances than the recent best multilingual language model XLM-R.,0.9036325160842377,0.004321373782642578,1
"It is shown that the method of measuring bias is appropriate for languages such as English, but not for languages with a rich morphology and gender-marking, such as German, which highlights the importance of investigating bias and mitigation techniques cross-linguistically.",0.9036325160842377,0.30319605742048883,2
Evidence for gender bias across all task-language combinations and correlate model bias with national labor market statistics is found and presented.,0.9036325160842377,0.004321373782642578,1
"This paper reports the Machine Translation systems submitted by the IIITT team for the English→Marathi and English⇔Irish language pairs LoResMT 2021 shared task, and fine-tune IndicTrans, a pretrained multilingual NMT model for English→ Marathi, using external parallel corpus as input for additional training.",0.47856649559384334,0.004321373782642578,1
"Two classes of techniques are proposed: wordlist-based tunable-precision filters and transformer-based semi-supervised LangID models, which increase median dataset precision from 5.5% to 71.2% and enable an initial data set covering 100K or more relatively clean sentences in each of 500+ languages, paving the way towards a 1,000-language web text corpus.",0.8457180179666587,0.004321373782642578,1
"In the Any track, system runs that push state-of-the-art across all languages and language pairs, for both binary LE detection and graded LE prediction are received.",0.7788744720027395,0.004321373782642578,1
"This paper pretrain a T5 model on the BrWac corpus, an extensive collection of web pages in Portuguese, and evaluates its performance against other Portuguese pretrained models and multilingual models on the sentence similarity and sentence entailment tasks.",0.7788744720027395,0.30319605742048883,2
"The contribution of the AIT FHSTP team at the EXIST2021 benchmark for both tasks is presented, where the best model is XLM-R with unsupervised pre-training on the EXist data and additional datasets and fine-tuning on the provided dataset.",0.30319605742048883,0.004321373782642578,1
"This work proposes Lexical-Semantic-Phonetic Align (LSP-Align), a technique to automatically mine cross-lingual entity lexicon from the web and releases the massively multilingual tagged named entity corpus as a resource to the NLP community.",0.30319605742048883,0.004321373782642578,1
"It is argued that reproduction, the confirmation of conclusions through independent experiments in varied settings is more valuable than exact replication of the published values.",0.6031443726201823,0.004321373782642578,1
The use of transfer learning methods applied to the automatic detection of codes in radiological reports in Spanish using the BERT model applied to Spanish is presented.,0.6031443726201823,0.004321373782642578,1
Graformer is proposed to graft separately pre-trained (masked) language models for machine translation with monolingual data for pre-training and parallel data for grafting training to maximally take advantage of the usage of both types of data.,0.004321373782642578,0.004321373782642578,1
"Some of the methodological challenges and pitfalls involved in using corpora for typological research are surveyed, and a proposal for best practices and directions for further research on the UniMorph database is proposed.",0.47856649559384334,0.004321373782642578,1
"A segmenter based on a hierarchical attention BiLSTM network is enhanced by adding a coherence-related auxiliary task and restricted self-attention to better model context, and outperforms SOTA approaches when trained and tested on three datasets.",0.47856649559384334,0.004321373782642578,1
"Evaluating on named entity recognition, it is shown that the proposed techniques for modulating the transfer are much more effective than strong baselines, including standard ensembling, and the unsupervised method rivals oracle selection of the single best individual model.",1.8062478271957905,0.9547247909790629,9
"This paper intends to incorporate one of the foremost language representation model, BERT, to perform ABSA in Indonesian reviews dataset by combining multilingual BERT (m-BERT) with task transformation method, and achieves significant improvement by 8% on the F1-score compared to the result from the previous study.",0.30319605742048883,0.004321373782642578,1
"The proposed system consists of a single end-to-end deep neural network with pre-trained BERT models as the core for the semantic representation of the input texts, which shows robust results in all the scenarios of the task.",0.30319605742048883,0.004321373782642578,1
The proposed architecture attempts to learn language agnostic sentiment features via adversarial training on multiple resource-rich languages which can then be leveraged for inferring sentiment information at a sentence level on a low resource language.,0.30319605742048883,0.004321373782642578,1
"This model leverages adversarial networks to learn language-invariant features, and mixture-of-experts models to dynamically exploit the similarity between the target language and each individual source language to further boost target language performance.",1.7924617313469506,0.9036325160842377,8
"A new version of the linked open data resource ConceptNet is presented that is particularly well suited to be used with modern NLP techniques such as word embeddings, with state-of-the-art results on intrinsic evaluations of word relatedness that translate into improvements on applications of word vectors, including solving SAT-style analogies.",2.9907871278834635,2.3979573801038874,250
"This survey reviews computational approaches for code-switched Speech and Natural Language Processing, including language processing tools and end-to-end systems and concludes with future directions and open problems in the field.",1.6128897692874846,0.6998377258672457,5
"This work focused on working out a plausible solution to the domain of Code-Mixed Sentiment Analysis, and used feature extraction algorithms in conjunction with traditional machine learning algorithms such as SVR and Grid Search to solve the task.",0.004321373782642578,0.004321373782642578,1
"It is conjecture that the use of a fixed-length vector is a bottleneck in improving the performance of this basic encoder-decoder architecture, and it is proposed to extend this by allowing a model to automatically (soft-)search for parts of a source sentence that are relevant to predicting a target word, without having to form these parts as a hard segment explicitly.",4.24662190882484,3.342029663945042,2198
"Qualitatively, the proposed RNN Encoder‐Decoder model learns a semantically and syntactically meaningful representation of linguistic phrases.",4.132388101287648,3.3428192869041062,2202
"This paper introduces a simpler and more effective approach, making the NMT model capable of open-vocabulary translation by encoding rare and unknown words as sequences of subword units, and empirically shows that subword models improve over a back-off dictionary baseline for the WMT 15 translation tasks English-German and English-Russian by 1.3 BLEU.",3.619407454110319,2.8585432126870125,722
"GNMT, Google's Neural Machine Translation system, is presented, which attempts to address many of the weaknesses of conventional phrase-based translation systems and provides a good balance between the flexibility of ""character""-delimited models and the efficiency of ""word""-delicited models.",3.6179444815726667,2.494168513490308,312
"A global approach which always attends to all source words and a local one that only looks at a subset of source words at a time are examined, demonstrating the effectiveness of both approaches on the WMT translation tasks between English and German in both directions.",3.734400543062653,2.7427329846601274,553
"It is shown that the neural machine translation performs relatively well on short sentences without unknown words, but its performance degrades rapidly as the length of the sentence and the number of unknown words increase.",3.5700768740349993,2.798657549913149,629
"A new algorithm named BERT-fused model is proposed, in which BERT is first used to extract representations for an input sequence, and then the representations are fused with each layer of the encoder and decoder of the NMT model through attention mechanisms.",2.1072438975789747,1.4915017662373264,31
"This work proposes a method of automatic machine translation evaluation that is quick, inexpensive, and language-independent, that correlates highly with human evaluation, and that has little marginal cost per run.",4.178171173595258,3.581381827393554,3814
"It is argued that multilingual NMT requires stronger modeling capacity to support language pairs with varying typological characteristics, and overcome this bottleneck via language-specific components and deepening NMT architectures.",1.9138668118962392,1.4315245841874509,27
"It is found that knowledge distillation can reduce the complexity of data sets and help NAT to model the variations in the output data, and a strong correlation is observed between the capacity of an NAT model and the optimal complexity of the distilled data for the best translation quality.",1.8808707325324234,1.0417873189717517,11
This work creates a true Many-to-Many multilingual translation model that can translate directly between any pair of 100 languages and explores how to effectively increase model capacity through a combination of dense scaling and language-specific sparse parameters to create high quality models.,1.845160077651946,0.9547247909790629,9
"An open-source toolkit for statistical machine translation whose novel contributions are support for linguistically motivated factors, confusion network decoding, and efficient data formats for translation models and language models.",3.7602724147867748,2.890985179145098,778
"The toolkit prioritizes efficiency, modularity, and extensibility with the goal of supporting NMT research into model architectures, feature representations, and source modalities, while maintaining competitive performance and reasonable training requirements.",3.109581921362776,2.292278228672973,196
A deep attention model (DeepAtt) is proposed that is capable of automatically determining what should be passed or suppressed from the corresponding encoder layer so as to make the distributed representation appropriate for high-level attention and translation.,1.623352681537992,0.47856649559384334,3
"This work proposes a simple solution to use a single Neural Machine Translation (NMT) model to translate between multiple languages using a shared wordpiece vocabulary, and introduces an artificial token at the beginning of the input sentence to specify the required target language.",3.109244345670578,2.161397952545797,145
It is claimed that a truly deep Transformer model can surpass the Transformer-Big counterpart by 1) proper use of layer normalization and 2) a novel way of passing the combination of previous layers to the next.,2.2671952031459672,1.462547728802664,29
Empirical evidence is provided to support the view that back-translation is preferred by humans because it produces more fluent outputs and to recommend complementing BLEU with a language model score to measure fluency.,1.6628522332647961,0.6031443726201823,4
"An in-depth survey of existing literature on multilingual neural machine translation (MNMT) is presented and various approaches are categorized based on their central use-case and then further categorize them based on resource scenarios, underlying modeling principles, core-issues, and challenges.",1.6628522332647961,0.004321373782642578,1
"This work sets a milestone by building a single massively multilingual NMT model handling 103 languages trained on over 25 billion examples, and demonstrates effective transfer learning ability, significantly improving translation quality of low-resource languages, while keeping high-resource language translation quality on-par with competitive bilingual baselines.",2.220134249570252,1.4315245841874509,27
A detailed analysis of the adverse effects of translationese on machine translation evaluation results shows evidence to support differences in text originally written in a given language relative to translated text and this can potentially negatively impact the accuracy of machine translation evaluations.,1.5798978696031039,0.30319605742048883,2
This work proposes a model that takes sentences from monolingual corpora in two different languages and maps them into the same latent space and effectively learns to translate without using any labeled data.,2.852486093235622,2.1072438975789747,128
"This work pairs monolingual training data with an automatic back-translation, and can treat it as additional parallel training data, and obtains substantial improvements on the WMT 15 task English German, and for the low-resourced IWSLT 14 task Turkish->English.",3.1749344965567206,2.583210113102105,383
"This paper presents the results of the premier shared task organized alongside the Conference on Machine Translation (WMT) 2019, asked to build machine translation systems for any of 18 language pairs, to be evaluated on a test set of news stories.",2.4232622620986146,1.3224260524059526,21
"It is shown that massively multilingual many-to-many models are effective in low resource settings, outperforming the previous state-of-the-art while supporting up to 59 languages in 116 translation directions in a single model.",2.3138883021138676,1.342620042553348,22
"This work proposes a novel method to train an NMT system in a completely unsupervised manner, relying on nothing but monolingual corpora, and consists of a slightly modified attentional encoder-decoder model that can be trained on monolingUAL corpora alone using a combination of denoising and backtranslation.",2.7372005967432886,2.049256797232227,112
"This work investigates how to learn to translate when having access to only large monolingual corpora in each language, and proposes two model variants, a neural and a phrase-based model, which are significantly better than methods from the literature, while being simpler and having fewer hyper-parameters.",2.691973929801271,2.01287938717129,103
"A model is introduced that avoids this autoregressive property and produces its outputs in parallel, allowing an order of magnitude lower latency during inference, and achieves near-state-of-the-art performance on WMT 2016 English-Romanian.",2.431379848841936,1.8808707325324234,76
"It is shown that a wearable sign-to-speech translation system, assisted by machine learning, can accurately translate the hand gestures of American Sign Language into speech.",2.15839265038712,0.004321373782642578,1
This paper shows that reduced precision and large batch training can speedup training by nearly 5x on a single 8-GPU machine with careful tuning and implementation.,2.6085367303538822,1.7709256146389991,59
"One model is enough to handle multiple languages, with comparable or even better accuracy than individual models, in this distillation-based approach to boost the accuracy of multilingual machine translation.",2.120606831056773,1.1763806922432705,15
"An automatic gender bias evaluation method for eight target languages with grammatical gender, based on morphological analysis is devised, which shows that four popular industrial MT systems and two recent state-of-the-art academic MT models are significantly prone to gender-biased translation errors for all tested target languages.",2.0607356034493187,1.1763806922432705,15
"This work proposes an approach to improving the robustness of NMT models, which consists of a gradient-based method to craft adversarial examples informed by the translation loss over the clean inputs.",2.064495426792728,1.342620042553348,22
"This paper addresses the issues of overcorrection over different but reasonable translations by sampling context words not only from the ground truth sequence but also from the predicted sequence by the model during training, where the predicted sequences is selected with a sentence-level optimum.",2.064495426792728,1.1763806922432705,15
"The proposed approach consists of injecting tiny task specific adapter layers into a pre-trained model, which adapt the model to multiple individual tasks simultaneously, paving the way towards universal machine translation.",2.0086427475652853,1.2555137128195333,18
"This work presents the first simultaneous translation system to learn an adaptive schedule jointly with a neural machine translation (NMT) model that attends over all source tokens read thus far, and shows that MILk’s adaptive schedule allows it to arrive at latency-quality trade-offs that are favorable to those of a recently proposed wait-k strategy for many latency values.",1.963835030702148,1.1763806922432705,15
"This paper identifies and addresses several deficiencies of existing unsupervised SMT approaches by exploiting subword information, developing a theoretically well founded un supervised tuning method, and incorporating a joint refinement procedure.",1.9494388010365042,1.1763806922432705,15
"It is shown experimentally that translation quality depends on the discovered neurons, and how to control NMT translations in predictable ways, by modifying activations of individual neurons.",1.934548947666147,0.6998377258672457,5
This paper proposes to address the issues of repeated translations and incomplete translations in NAT models by improving the quality of decoder hidden representations via two auxiliary regularization terms in the training process of an NAT model.,1.9395691686559016,1.230704313612569,17
A context-aware neural machine translation model designed in such way that the flow of information from the extended context to the translation model can be controlled and analyzed is introduced.,2.23807120613056,1.7160868537748322,52
"Experiments show that hierarchical attention significantly improves the BLEU score over a strong NMT baseline with the state-of-the-art in context-aware methods, and that both the encoder and decoder benefit from context in complementary ways.",2.193152436852077,1.7324741772811936,54
It is found that disabling dropout noise in responsibility computation is critical to successful training and certain types of mixture models are more robust and offer the best trade-off between translation quality and diversity compared to variational models and diverse decoding approaches.,1.8389120274059987,1.1464381352857747,14
"This paper proposes an alternative approach based on phrase-based Statistical Machine Translation (SMT) that significantly closes the gap with supervised systems, and profits from the modular architecture of SMT.",2.2355536958527553,1.6721902511882525,47
"This article presents hand-crafted, discourse test sets, designed to test the recently proposed multi-encoder NMT models’ ability to exploit previous source and target sentences, and explores a novel way of exploiting context from the previous sentence.",2.1761202110560856,1.6128897692874846,41
"This paper probes the contribution of the visual modality to state-of-the-art MMT models by conducting a systematic analysis where the models are partially deprived from source-side textual context and shows that under limited textual context, models are capable of leveraging the visual input to generate better translations.",1.8129801660394804,0.9547247909790629,9
"It is found that a model based on a character convolutional neural network is able to simultaneously learn representations robust to multiple kinds of noise, including structure-invariant word representations and robust training on noisy texts.",2.600983780123834,1.5316066319327222,34
Tensor2Tensor is a library for deep learning models that is well-suited for neural machine translation and includes the reference implementation of the state-of-the-art Transformer model.,2.5415917234937693,1.5316066319327222,34
Experiments show that incorporating AMR (abstract meaning representation) as additional knowledge can significantly improve a strong attention-based sequence-to-sequence neural translation model.,1.7924617313469506,0.6031443726201823,4
Marian is an efficient and self-contained Neural Machine Translation framework with an integrated automatic differentiation engine based on dynamic computation graphs that can achieve high training and translation speed.,2.4668824424384406,1.4473131088235682,28
"Experimental evidence is provided that even if one does not expect in principle a 50:50 pronominal gender distribution, Google Translate yields male defaults much more frequently than what would be expected from demographic data alone.",2.049256797232227,1.079543007402906,12
"This paper presents the results of the premier shared task organized alongside the Conference on Machine Translation (WMT) 2018, asked to build machine translation systems for any of 7 language pairs in both directions, to be evaluated on a test set of news stories.",2.363630780112138,1.5316066319327222,34
"A synchronous bidirectional–neural machine translation (SB-NMT) that predicts its outputs using left- to-right and right-to-left decoding simultaneously and interactively, in order to leverage both of the history and future information at the same time.",1.6813317059691657,0.6031443726201823,4
"This work proposes, experiment and analyzes the integration of two debiasing techniques over GloVe embeddings in the Transformer translation architecture, and shows that the proposed system learns to equalize existing biases from the baseline system.",1.8751191654625683,0.30319605742048883,2
Statistical Machine Translation deals with automating sentences in one human language into another human language (such as English) and estimates from parallel corpora and also from monolingual corpora (examples of target sentences).,2.877952703835888,1.8389120274059987,69
"This work explores six challenges for neural machine translation: domain mismatch, amount of training data, rare words, long sentences, word alignment, and beam search and shows both deficiencies and improvements over the quality of phrase-based statistical machine translation.",2.8727446490754986,1.6533090129384789,45
"A curriculum learning framework for NMT that reduces training time, reduces the need for specialized heuristics or large batch sizes, and results in overall better performance, which can help improve the training time and the performance of both recurrent neural network models and Transformers.",1.9445320209919812,1.342620042553348,22
"Nematus is a toolkit for Neural Machine Translation that prioritizes high translation accuracy, usability, and extensibility and was used to build top-performing submissions to shared translation tasks at WMT and IWSLT.",2.5415917234937693,1.6990568545476676,50
"A neural machine translation model that maps a source character sequence to a target character sequence without any segmentation is introduced, allowing the model to be trained at a speed comparable to subword-level models while capturing local regularities.",2.534038804539547,1.643551368562945,44
A corpus of parallel text in 11 languages from the proceedings of the European Parliament is collected and its acquisition and application as training data for statistical machine translation (SMT) is focused on.,3.5173292019352793,2.65128770796321,448
"It is reasonable to argue that word-by-word alignments are inherent in any sufficiently large bilingual corpus, given a set of pairs of sentences that are translations of one another.",3.6722835484257135,2.7923986941914727,620
It is shown that significantly better results can often be obtained if the final evaluation criterion is taken directly into account as part of the training procedure.,3.517461145780276,2.680344580010568,479
"This paper identifies several key modeling and training techniques, and applies them to the RNN architecture, yielding a new RNMT+ model that outperforms all of the three fundamental architectures on the benchmark WMT’14 English to French and English to German tasks.",2.4814569614170074,1.3224260524059526,21
"The results of the WMT17 shared tasks, which included three machine translation (MT) tasks (news, biomedical, and multimodal), two evaluation tasks (metrics and run-time estimation of MT quality), an automatic post-editing task, a neural MT training task, and a bandit learning task are presented.",2.513230921780242,1.4772659954248526,30
A faster and simpler architecture based on a succession of convolutional layers that allows to encode the source sentence simultaneously compared to recurrent networks for which computation is constrained by temporal dependencies is presented.,2.503804297090878,1.4915017662373264,31
It is shown that pre-trained word embeddings can be surprisingly effective in NMT tasks – providing gains of up to 20 BLEU points in the most favorable setting.,2.3075174312031312,1.342620042553348,22
"This paper highlights Sockeye's features and benchmark it against other NMT toolkits on two language arcs from the 2017 Conference on Machine Translation (WMT): English-German and Latvian-English, and reports competitive BLEU scores across all three architectures.",2.2878241156667793,1.6128897692874846,41
"A transfer learning method is presented that significantly improves Bleu scores across a range of low-resource languages by first train a high-resource language pair, then transfer some of the learned parameters to the low- resource pair to initialize and constrain training.",2.6989786901387993,1.8633823484407877,73
"Experiments show that dual-NMT works very well on English ↔ French translation; especially, by learning from monolingual data, it achieves a comparable accuracy to NMT trained from the full bilingual data for the French-to-English translation task.",2.7611833398579595,1.7782236267660965,60
"The proposed multi-way, multilingual neural machine translation approach enables a single neural translation model to translate between multiple languages, with a number of parameters that grows only linearly with the number of languages.",2.641484025790042,1.7482655726687408,56
"This paper proposes coverage-based NMT, which maintains a coverage vector to keep track of the attention history and improves both translation quality and alignment quality over standard attention- based NMT.",2.7626860644309175,1.740441644949766,55
The proposed approach utilizing a transfer-learning approach to share lexical and sentence level representations across multiple source languages into one target language is able to achieve 23 BLEU on Romanian-English WMT2016 using a tiny parallel corpus of 6k sentences.,2.247997802080121,1.3803921600570273,24
"A new architecture inspired by Xception and ByteNet is introduced, called SliceNet, which enables a significant reduction of the parameter count and amount of computation needed to obtain results like ByteNet, and, with a similar parameter count, achieves new state-of-the-art results.",2.227912401751748,1.2043913319192998,16
Experiments show that the proposed minimum risk training approach achieves significant improvements over maximum likelihood estimation on a state-of-the-art neural machine translation system across various languages pairs.,2.5514621970847395,1.740441644949766,55
"A comprehensive survey of the state-of-the-art domain adaptation techniques for NMT is given, which leverages both out- of-domain parallel corpora as well as monolingual corpora for in-domain translation.",2.173215414714886,1.0417873189717517,11
The experimental results show that: 1) self-attentional networks and CNNs do not outperform RNNs in modeling subject-verb agreement over long distances; 2)Self-att attentional networks perform distinctly better than RNN's and CNN's on word sense disambiguation.,2.198684573077143,1.1142772965615861,13
This study proposes tools and metrics to assess how uncertainty in the data is captured by the model distribution and how it affects search strategies that generate translations and shows that search works remarkably well but that models tend to spread too much probability mass over the hypothesis space.,2.127137207191501,1.2555137128195333,18
The findings emphasise the need to shift towards document-level evaluation as machine translation improves to the degree that errors which are hard or impossible to spot at the sentence-level become decisive in discriminating quality of different translation outputs.,2.1303659372652075,1.3224260524059526,21
"The proposed model-agnostic meta-learning algorithm for low-resource neural machine translation (NMT) is extended and significantly outperforms the multilingual, transfer learning based approach and enables us to train a competitive NMT system with only a fraction of training examples.",2.1335708406140395,1.1464381352857747,14
"This work presents a algorithm for lexically constrained decoding with a complexity of O(1) in the number of constraints and demonstrates the algorithm’s remarkable ability to properly place constraints, and uses it to explore the shaky relationship between model and BLEU scores.",2.0934567074986035,1.3224260524059526,21
"This work participated in the WMT 2016 shared news translation task by building neural translation systems for four language pairs, each trained in both directions, based on an attentional encoder-decoder, using BPE subword segmentation for open-vocabulary translation with a fixed vocabulary.",2.63347855533382,2.01287938717129,103
"This paper proposes methods based on starting with massively multilingual “seed models”, which can be trained ahead-of-time, and then continuing training on data related to the LRL, leading to a novel, simple, yet effective method of “similar-language regularization”.",2.10383791602561,0.8457180179666587,7
This method can translate missing word and phrase entries by learning language structures based on large monolingual data and mapping between languages from small bilingual data and uses distributed representation of words and learns a linear mapping between vector spaces of languages.,3.1024371361139327,2.558720567452599,362
This work investigates how using back-translated data as a training corpus -- both as a separate standalone dataset as well as combined with human-generated parallel data -- affects the performance of an NMT model.,2.045362102653348,0.9547247909790629,9
Adversarial-NMT is a new learning paradigm for Neural Machine Translation that can achieve significantly better translation quality than several strong baselines and is inspired by the recent success of generative adversarial networks.,2.049256797232227,1.1763806922432705,15
"This work is the first to incorporate information about predicate-argument structure of source sentences (namely, semantic-role representations) into neural machine translation and uses Graph Convolutional Networks to inject a semantic bias into sentence encoders.",2.0212306584797024,0.9036325160842377,8
"This work reassess a recent study that claimed that machine translation has reached human parity for the translation of news from Chinese into English, using pairwise ranking and considering three variables that were not taken into account in that previous study.",2.033463966077405,1.0004340774793186,10
"Experimental results on Chinese-English, English-German and English-French translation tasks show that the proposed approaches can not only achieve significant improvements over strong NMT systems but also improve the robustness of NMT models.",2.0374663396435,1.230704313612569,17
"This work presents a large-scale analysis of the sensitivity of NMT architectures to common hyperparameters, and reports empirical results and variance numbers for several hundred experimental runs corresponding to over 250,000 GPU hours on a WMT English to German translation task.",2.5899607655647774,1.3981136917305026,25
"A systematic study on how to train better NMT models using reinforcement learning, providing a comprehensive comparison of several important factors and proposing a new method to leverage RL to further boost the performance of NMT systems trained with source/target monolingual data.",2.0170750963760593,1.0004340774793186,10
"Improvements in neural machine translation quality in both high and low resourced scenarios are demonstrated, including the best reported BLEU scores for the WMT 2017 German↔English tasks.",2.0170750963760593,1.0417873189717517,11
"This work introduces an extension by utilizing two independent encoders but sharing some partial weights which are responsible for extracting high-level representations of the input sentences, which achieves significant improvements on English-German, English-French and Chinese-to-English translation tasks.",1.963835030702148,1.0004340774793186,10
